artist,artist_id,date
Ali Gatie,4rTv3Ejc7hKMtmoBOK1B4T,2019-05-12
SK8,4YqctGfuLnSvjjlFQvNish,2019-05-12
Lil Keed,3uJx5SnOM59Li7lCxA3b29,2019-05-12
Ugly God,3Fdm9TFJQCLmC3AWMuGExi,2019-05-12
H.E.R.,3Y7RZ31TRPVadSFVy1o8os,2019-05-12
Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,2019-05-12
Tank,4mwXUEKaW4ftbncf9Hi58l,2019-05-12
Mahalia,16rCzZOMQX7P8Kmn5YKexI,2019-05-12
Ciara,2NdeV5rLm47xAvogXrYhJX,2019-05-12
The Plug,5r3fI2q1YU3QyVP7oncOQ9,2019-05-12
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,2019-05-12
Bhad Bhabie,7DuTB6wdzqFJGFLSH17k8e,2019-05-12
Posa,1egmb7cBVvFYLumrm48LBv,2019-05-12
Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,2019-05-12
PJ,4O36cq71Cq7NazopFLBMmb,2019-05-12
Darnell Williams,4myE0zw6Jyrspdx6mLZF3c,2019-05-12
Lil Zay Osama,7rkcFChEJ9tCLcVevtu0Nt,2019-05-12
YBN Cordae,0huGjMyP507tBCARyzSkrv,2019-05-12
6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,2019-05-12
YFN Lucci,5Berubt6ysOy2LCMyqhmXP,2019-05-12
Plies,3jksrX4oBklxR78ft8gv3j,2019-05-12
THEY.,0pghUohLPptZWBasy2wmUx,2019-05-12
DaBaby,4r63FhuTkUYltbVAg5TQnk,2019-05-19
PNV Jay,3G026WzIAKhDi1U9xSXDDt,2019-05-19
Young Thug,50co4Is1HCEo8bhOyUWKpn,2019-05-26
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,2019-05-26
Cardi B,4kYSro6naA4h99UJvo89HB,2019-06-02
Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,2019-06-02
Kevin Gates,1gPhS1zisyXr5dHTYZyiMe,2019-06-02
Big K.R.I.T.,0CKa42Jqrc9fSFbDjePaXP,2019-06-09
Saweetie,6cK3NBO6uP7hh0oyuVELFl,2019-06-09
Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,2019-06-09
Mustard,0YinUQ50QDB7ZxSCLyQ40k,2019-06-16
Wale,67nwj3Y5sZQLl72VNUHEYE,2019-06-16
Gallant,7wFDo161xYdeaiLz3KIHoM,2019-06-16
88-Keys,6RedK3o51NbUJuJxXlT4kj,2019-06-23
Joji,3MZsBdqDrRTJihTHQrO6Dq,2019-06-23
lilbootycall,4EPyKMgsR7JDuW9tL0AYZP,2019-06-23
Bryce Vine,1ShZZUjkbXCjhwrb18BA8I,2019-06-30
IV Jay,0S63sOasTLdgPXIycsCsMX,2019-06-30
Sueco the Child,4iDroUFo89Y7YBsdDTBmTD,2019-06-30
R.LUM.R,7JBZN2pehWRUu3fX11lP2y,2019-07-14
Rich Brian,2IDLDx25HU1nQMKde4n61a,2019-07-21
YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,2019-07-21
Lil Pump,3wyVrVrFCkukjdVIdirGVY,2019-07-21
Majid Jordan,4HzKw8XcD0piJmDrrPRCYk,2019-07-28
IDK,6aiFCgyKNwF9Rv5TOxnE8E,2019-07-28
Kevo Muney,2s1fodCLf7tb0bogSUNBqY,2019-07-28
Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,2019-08-04
Aya Nakamura,7IlRNXHjoOCgEAWN5qYksg,2019-08-04
99 Neighbors,5uhqkMm8dyQvX83kl4Znq0,2019-08-04
Pardison Fontaine,7Gkyjs2OYQpJdOvvmwIz2Z,2019-08-04
DRAM,5M0lbkGluOPXLeFjApw8r8,2019-08-11
Higher Brothers,07ZhipyrvoyNoJejeyM0PQ,2019-08-11
Powers Pleasant,0fYw4bch7qTxBZLS3rSVMj,2019-08-11
Shordie Shordie,5fyvTyetDr7gvLafBsEEhU,2019-08-11
88rising,1AhjOkOLkbHUfcHDSErXQs,2019-08-18
Missy Elliott,2wIVse2owClT7go1WT98tk,2019-08-25
NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,2019-08-25
Fantasia,7xAcVHPiirnUqfdqo0USb1,2019-08-25
Donae'o,3xcx9CcYTM4M1890B8o9Bp,2019-05-12
Global Dan,1lzugG0lqNh9nP6Fp2zG3c,2019-05-12
Quavo,0VRj0yCOv2FXJNP47XQnx5,2019-05-12
DaniLeigh,0XIKGBo9PnK1ApI5tZA60d,2019-05-12
Hardy Caprio,7FqkRutc4zWMrnEAUv3Xwd,2019-05-12
RK,3LO8yErv06QFLCdgxmG2Lt,2019-05-12
Jay Kage,5jtyzJmxe5WL8TVZPVgMkx,2019-05-12
Russ splash,4CwqmHBrsCzKuBqlQKfYxZ,2019-05-12
Smokepurpp,21dooacK2WGBB5amYvKyfM,2019-05-12
Duckwrth,6I3MElirhT5t6Kf7p0hGk9,2019-05-12
iann dior,6ASri4ePR7RlsvIQgWPJpS,2019-05-12
Digga D,57n1OF36WvtOeATY6WQ6iw,2019-05-12
Stylo G,7qPISKHhhKDLZTmYcX7bWd,2019-05-12
Lil Wayne,55Aa2cqylxrFIXC767Z865,2019-05-12
Baby Goth,0ECSmon1BUiFnB33X24eLI,2019-05-12
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,2019-05-12
M Huncho,491U1PrV1EoQuhM0aUCn9r,2019-05-12
Jay Critch,6Av6GMCOznZIlHuNcBWgf4,2019-05-12
K-phax,1qTnU2DvWwxFF8PhXhj6Rh,2019-05-12
Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,2019-05-12
Injury Reserve,3nf2EaHj8HikLNdaiW3v73,2019-05-12
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,2019-05-12
Jay Rock,28ExwzUQsvgJooOI0X1mr3,2019-05-12
Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,2019-05-12
Booggz,17LWRPvDAiIUUPECIakeBu,2019-05-12
Aminé,3Gm5F95VdRxW3mqCn8RPBJ,2019-05-12
Lil Durk,3hcs9uc56yIGFCSy9leWe7,2019-05-12
mishlawi,27zRRhF2K0ai7JQxgAOZMF,2019-05-12
Geko,5vfmmb3UHpuQWJ55JP9slk,2019-05-12
Drake,3TVXtAsR1Inumwj472S9r4,2019-05-12
Jacquees,4tMm1dU6Gn04VAZ9ClHcIZ,2019-05-12
Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,2019-05-12
Takeoff,3EW0kQ1skZiK1NHg3Spt9J,2019-05-12
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,2019-05-12
Lil AK,0j9cHGhzQCSi0A7SmtUKlD,2019-05-12
Rico Pressley,2Tk5OizALRa9OpYAbRTpG6,2019-05-12
D-Block Europe,5VadK1havLhK1OpKYsXv9y,2019-05-12
GNAR,3EIX8WuD9ybB4ruz0MSilB,2019-05-12
blackbear,2cFrymmkijnjDg9SS92EPM,2019-05-12
2 Chainz,17lzZA2AlOHwCwFALHttmp,2019-05-12
Dave,6Ip8FS7vWT1uKkJSweANQK,2019-05-12
Jordan Hollywood,1mGW7MpR3kesskLHY3Q5WX,2019-05-12
DTheFlyest,5k3KbrfdrZTfasGvrebyzr,2019-05-12
Vic Mensa,27w1NoOLMX7tJMYqcetPyG,2019-05-12
Chantel Jeffries,2HFuviZiAYhouKgvRX0y45,2019-05-12
Kemba,0oZASNXz7lmZGoXFh8GnZM,2019-05-12
Kris Wu,2lbUjuMzHkT4qIECvk2f3L,2019-05-12
Q Da Fool,17kq4sCvn1nVcVvWV9Ribi,2019-05-12
Germ,4OYIkXBBN6ET96coWyWAXh,2019-05-12
Caleb Steph,5onKncGPjs6xGvanh8YOVX,2019-05-12
Jay Sean,4pADjHPWyrlAF0FA7joK2H,2019-05-12
Renni Rucci,5RnUS48fC3nHEjbKeb8TPz,2019-05-12
Tierra Whack,4lPl9gqgox3JDiaJ1yklKh,2019-05-12
Rilès,6pdcQa7by8IKuoVXvgknlI,2019-05-12
Scarlxrd,6rYogEVj60BCIsLukpAnwr,2019-05-12
Vory,0GeeIVcvGA8GSlWsoY1dkG,2019-05-12
Wu-Tang Clan,34EP7KEpOjXcM2TCat1ISk,2019-05-19
slowthai,3r1XkJ7vCs8kHBSzGvPLdP,2019-05-19
Landon Cube,04ei5kNgmDuNAydFhhIHnD,2019-05-19
Ramz,6ywXRaHY7m2DJ0dd7CsLAB,2019-05-19
$uicideBoy$,1VPmR4DJC1PlOtd0IADAO0,2019-05-19
Rushy,0Mf9AMLaP102sdJQ3Xqm6J,2019-05-19
Denzel Curry,6fxyWrfmjcbj5d12gXeiNV,2019-05-19
Kid Buu,0cIbGrllcQSKTM3AxUxHiL,2019-05-19
BenjiFlow,3NRpcByltnHx7oZxWbg8Lt,2019-05-26
Bantu,6tt0iYnpHERj05WATWRiom,2019-05-26
Bree Runway,58hqTaCiqGrMsNmmm3qL7w,2019-05-26
BJ The Chicago Kid,07d5etnpjriczFBB8pxmRe,2019-06-02
MoStack,14H15rElxdGClICOZXEYHP,2019-06-02
Kiana Ledé,7jZMxhsB8djyIbYmoiJSTs,2019-06-02
Dyno,02uNN9EV7vhhIrcpVe1tLL,2019-06-02
Col3trane,4hTL3jOgvZwOqegEZTOrCc,2019-06-02
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,2019-06-02
Shenseea,1OFOShsIbhy1l5x73yuVyB,2019-06-02
Wauve,6iJTgr51htiTuj3r1cFSFO,2019-06-02
Lil Halima,1vOh8jgNLFHFxMY8i0lEKr,2019-06-02
Miraa May,2fOvE1l01YyORhYzwoaLCM,2019-06-02
DEAN,3eCd0TZrBPm2n9cDG6yWfF,2019-06-02
BENJI PATTERSON,4PxB0jPYitaS2xQFP5LY7s,2019-06-02
Tulisa,2T2FygBhNFzuzjLefPpsdv,2019-06-02
Kierra Luv,43ISMgWvv7dp1psp30iGbC,2019-06-09
Steel Banglez,6k970rXaWAWVfWMjqWtFNI,2019-06-09
Sean Paul,3Isy6kedDrgPYoTS1dazA9,2019-06-16
Knucks,6W4vm8P3JFQboO4cvHeqaa,2019-06-16
Tion Wayne,7b79bQFziJFedJb75k6hFt,2019-06-16
Krept & Konan,31lnFZEM6ysvjOx59VyxRE,2019-06-16
Common,2GHclqNVjqGuiE5mA7BEoc,2019-06-16
Tee Valentine,16Ra1OHia7L8QOXXKevZsW,2019-06-16
Stefflon Don,2ExGrw6XpbtUAJHTLtUXUD,2019-06-23
Migos,6oMuImdp5ZcFhWP0ESe6mG,2019-06-23
Dolapo,0jQBPdOoCXzvMR1vKTEvKs,2019-06-23
Wavy Gang,3qGnLfSXqw5cwmhmBvmjON,2019-06-23
Fekky,0lVH4ReyYkoPMxFDzCQSgO,2019-06-23
Chris Cash,1kD6jFU7bXAP1G4VBawHk9,2019-06-23
GoldLink,5XenQ7XfcvQdfIbpLEFaKQ,2019-06-23
Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,2019-06-30
KO,51xvY3ND0pMakkwfNJa3AN,2019-06-30
Unknown T,3iAhNz3e31lBuXYOsqGsf3,2019-06-30
Celeste,49HlOY4gkHqsYG9GCuhkcc,2019-06-30
Dr Vades,5Qw4JF4JAKGi7PDNwNtRRM,2019-06-30
F$O Dinero,2wyXWkM2LA7UZIOopa7RM8,2019-06-30
Loud Luxury,6t1gpxYbY8OlLA7D2RiikQ,2019-07-07
Bad Gyal,4F4pp8NUW08JuXwnoxglpN,2019-07-07
Dreamville,1iNqsUDUraNWrj00bqssQG,2019-07-07
Sneakbo,3EUM35RpJZkmptksMgQyj6,2019-07-07
Octavian,5zfEatKLDdRkgbw6sdLBAQ,2019-07-07
Brando,5uEeqYFuIChoWKy34jp8xE,2019-07-07
Post Malone,246dkjvS1zLTtiykXe5h60,2019-07-14
Gab3,0Yt7UjpW2AJojjZrgGysUl,2019-07-14
Headie One,6UCQYrcJ6wab6gnQ89OJFh,2019-07-14
Tyreezy,3HRraxFeS8yla9w7IunUc4,2019-07-14
NF,6fOMl44jA4Sp5b9PpYCkzz,2019-07-14
Sheck Wes,2RDOrhPqAM4jzTRCEb19qX,2019-07-21
Quality Control,6i392l38cR3uBPF0DbNs7S,2019-07-21
RA,1Mo0pnWRAKd2oEH1IC6IgH,2019-07-21
Gab3,0a4wmqCvuXxgcTfciMp6er,2019-07-28
Rich Brian,2IDLDx25HU1nQMKde4n61a,2019-07-28
Cuco,2Tglaf8nvDzwSQnpSrjLHP,2019-07-28
Juls,7BIkk865pwBrSZetA8Izic,2019-07-28
DJ Shadow,5CE2IfdYZEQGIDsfiRm8SI,2019-07-28
Beau Young Prince,5fxPQ2Mzi7apfCMPuKwmSd,2019-07-28
Big Sean,0c173mlxpT3dSFRgMO8XPh,2019-08-04
Nyge,5lrG71lJmA0PzW6C9llLUZ,2019-08-11
Stay Flee Get Lizzy,2oZq6t5DkE2BdGbD6x8RXh,2019-08-11
6LACK,4IVAbR2w4JJNJDDRFP3E83,2019-08-11
SL,0wY1K9SgxbaRfoFRmSR5x5,2019-08-11
Sav'o,1VeNLxolTVovUG1ROeumVp,2019-08-11
GeeYou,4ejYGKfyQlsSVCCqEbSeqo,2019-08-11
Ayo Beatz,7nfHGYGlZKXrD9lTmll6Ut,2019-08-11
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,2019-08-18
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,2019-08-18
Johan Lenox,1KuV6xtFnLPsneN3yBrjFj,2019-08-18
Rapsody,6NL31G53xThQXkFs7lDpL5,2019-08-25
XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2019-08-25
Bouncer,3DTFr5hfJBjyxnTeU4l7ka,2019-08-25
Genesis Owusu,1HvH97rzvCH6lfnLlgyfke,2019-08-25
Berhana,0WjtdWS6su0f3jrW9aqEHl,2019-08-25
Bailo,3oLbNoZxAYO4KsXmx6PjTC,2019-08-25
Trapx10,57blPIZBe5Imh1qAxESwcW,2019-08-25
Fastlane Wez,5vSRVhH9sCTDwCGSV674Kt,2019-08-25
dying in designer,3QZxOYl5zlZtfigtXOZsfT,2019-08-25
Denzel Curry,6fxyWrfmjcbj5d12gXeiNV,2019-05-12
Jaden,0xOeVMOz2fVg5BJY3N6akT,2019-05-12
Comethazine,1iJdyDcY98X3GMnUesl7tf,2019-05-12
Chaz French,3BYzEWh3pY0DZpMN0hFufv,2019-05-12
Katori Walker,2ODTjg0iTHX1QxBeRNI6nT,2019-05-12
Birdman,35sCXuy5gN6Or69rZ9vqBs,2019-05-12
Future,1RyvyyTE3xzB2ZywiAwp0i,2019-05-12
Kodak Black,46SHBwWsqBkxI7EeeBEQG7,2019-05-12
Col3trane,4hTL3jOgvZwOqegEZTOrCc,2019-05-12
Kid Buu,0cIbGrllcQSKTM3AxUxHiL,2019-05-12
Skip Marley,4ryoUS0W8qXokfMxrlJt6O,2019-05-12
Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,2019-05-19
Aminé,3Gm5F95VdRxW3mqCn8RPBJ,2019-05-19
24hrs,4isewEHTP7Az2QheDdBQ6J,2019-05-19
Luh Kel,24CgJHK6T7C5OmUbiLLMjJ,2019-05-19
Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,2019-05-26
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,2019-05-26
Yung Gravy,2YOYua8FpudSEiB9s88IgQ,2019-06-02
Kash Doll,3u579Gdap91lMptBSdXTpf,2019-06-09
Dreamville,1iNqsUDUraNWrj00bqssQG,2019-06-16
93PUNX,0qfeDvoajHGoVkmIW7fgra,2019-06-16
Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,2019-06-16
Lil Yachty,6icQOAFXDZKsumw3YXyusw,2019-06-30
Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,2019-06-30
NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,2019-06-30
Shordie Shordie,5fyvTyetDr7gvLafBsEEhU,2019-06-30
"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,2019-06-30
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2019-06-30
Polo G,6AgTAQt8XS6jRWi4sX7w49,2019-06-30
Lil Durk,3hcs9uc56yIGFCSy9leWe7,2019-07-21
Hit-Boy,6q3p11nP1p80Ey6LrOOSed,2019-08-11
Bas,70gP6Ry4Uo0Yx6uzPIdaiJ,2019-08-18
Common,2GHclqNVjqGuiE5mA7BEoc,2019-08-18
Vince Staples,68kEuyFKyqrdQQLLsmiatm,2019-08-25
Smino,1ybINI1qPiFbwDXamRtwxD,2019-08-25
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,2019-08-25
Hilltop Hoods,7dlqUnjoF2U2DkNDMhcgG4,2019-05-12
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,2019-05-12
Eminem,7dGJo4pcD2V6oG8kP0tJRR,2019-05-12
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,2019-05-12
Pusha T,0ONHkAv9pCAFxb0zJwDNTy,2019-05-12
Raekwon,2yQf6b8hxahZaT5dHlWaB1,2019-05-12
Slick Rick,1W9qOBYRTfP7HcizWN43G1,2019-05-12
Loyle Carner,4oDjh8wNW5vDHyFRrDYC4k,2019-05-12
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,2019-05-12
atm,3FyxEZrTwxWFQBH1Bmi30c,2019-05-12
Shwayze,6f0hUHWLOCxCSDQMtdVAS7,2019-05-12
6LACK,4IVAbR2w4JJNJDDRFP3E83,2019-05-12
D12,5Qi4Bb7a8C0a00NZcA77L0,2019-05-12
Big Sean,0c173mlxpT3dSFRgMO8XPh,2019-05-12
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,2019-05-12
Kardinal Offishall,5P2rwRBgIN450RaJxdjYdA,2019-05-12
Wu-Tang Clan,34EP7KEpOjXcM2TCat1ISk,2019-05-12
Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,2019-05-12
Common,2GHclqNVjqGuiE5mA7BEoc,2019-05-12
The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,2019-05-12
Foxy Brown,1wvlC6NwleHt1iRD6d5X2C,2019-05-12
EPMD,3zpKjsMg2gw1St5WcWoUJN,2019-05-12
Luniz,3z3g65U7mmyyBmmDfsQK9x,2019-05-12
The Game,0NbfKEOTQCcwd6o7wSDOHI,2019-05-12
Dizzee Rascal,0gusqTJKxtU1UTmNRMHZcv,2019-05-12
Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,2019-05-12
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,2019-05-12
Talib Kweli,0lEssBAxQl2In4RpaB1C2Y,2019-05-12
Fabolous,0YWxKQj2Go9CGHCp77UOyy,2019-05-12
Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,2019-05-12
Sage The Gemini,6d47Z08T4snK50HgTEHo5Z,2019-05-12
Tyga,5LHRHt1k9lMyONurDHEdrp,2019-05-12
Nas,20qISvAhX20dpIbOOzGK3q,2019-05-12
Obie Trice,2XnnxQzxFZG8qEPjakokPM,2019-05-12
Westside Connection,3zNM2tRfTX6LI1lN2PlrTt,2019-05-12
Biz Markie,22282KfMxDo2PMjnBc82I4,2019-05-12
Coolio,3y24n3XhZ96wgwRXjvS17T,2019-05-12
DMX,1HwM5zlC5qNWhJtM00yXzG,2019-05-12
50 Cent,3q7HBObVc0L8jNeTe5Gofh,2019-05-12
Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,2019-05-12
Will Smith,41qil2VaGbD194gaEcmmyx,2019-05-12
Chingy,3s2wTjWxK8NOX09dmsvVOh,2019-05-12
KRS-One,2gINJ8xw86xawPyGvx1bla,2019-05-12
Gang Starr,5cMgGlA1xGyeAB2ctYlRdZ,2019-05-12
Cypress Hill,4P0dddbxPil35MNN9G2MEX,2019-05-12
Rizzle Kicks,2ajhZ7EA6Dec0kaWiKCApF,2019-05-12
Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,2019-05-12
House Of Pain,0AuW7OCyKfFrsMbtHrYgIV,2019-05-12
2Pac,1ZwdS5xdxEREPySFridCfh,2019-05-12
Nate Dogg,1Oa0bMld0A3u5OTYfMzp5h,2019-05-12
Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,2019-05-12
Bad Meets Evil,77IURH5NC56Jn09QHi76is,2019-05-12
OutKast,1G9G7WwrXka3Z1r7aIDjI7,2019-05-12
Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,2019-05-12
Mos Def,0Mz5XE0kb1GBnbLQm2VbcO,2019-05-12
Mobb Deep,6O2zJ0tId7g07yzHtX0yap,2019-05-12
G-Unit,6evKD5JWJON3qPBJtUEmtY,2019-05-12
Eve,4d3yvTptO48nOYTPBcPFZC,2019-05-12
August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,2019-05-12
Nelly,2gBjLmx6zQnFGQJCAQpRgw,2019-05-12
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,2019-05-12
NF,6fOMl44jA4Sp5b9PpYCkzz,2019-05-12
K CAMP,5bgfj5zUoWpyeVatGDjn6H,2019-05-12
Jazz Cartier,0sc5zYshOdiFD4ayqMrJbJ,2019-05-12
Jeezy,4yBK75WVCQXej1p04GWqxH,2019-05-12
JAY Z,3nFkdlSjzX9mRTtwJOzDYB,2019-05-12
Diddy - Dirty Money,2QYEvpsWUOjqaYuxDPTCmV,2019-05-12
Rakim,3PyWEKLWI0vHPmoNrIX0QE,2019-05-12
Method Man,4VmEWwd8y9MCLwexFMdpwt,2019-05-12
Dilated Peoples,56OMwqr8qaLIRH4ZrvvdXq,2019-05-12
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,2019-05-12
Ol' Dirty Bastard,50NoVNy9GU1lCrDV8iGpyu,2019-05-12
Sage Francis,2E78kTKamtXgdRkK1jrc0f,2019-05-12
Aesop Rock,2fSaE6BXtQy0x7R7v9IOmZ,2019-05-12
Rilès,6pdcQa7by8IKuoVXvgknlI,2019-05-19
Kierra Luv,43ISMgWvv7dp1psp30iGbC,2019-06-16
Dezmond Dane,1EU0k7twnhcXVMDX3RvBJU,2019-07-14
IceColdBishop,04zbRSHjzlQYvV31SW7qZ4,2019-07-14
Dreamville,1iNqsUDUraNWrj00bqssQG,2019-07-14
Chase B,2cMVIRpseAO7fJAxNfg6rD,2019-07-21
Black Milk,77zgRkcehIGCAtROXkXkb3,2019-08-04
Lucien Parker,1vjh9tiCxKMgkfgVewzkQM,2019-08-25
Not3s,40NRiKuuhj1pgGYppptlBO,2019-05-12
Samm Henshaw,1Q2mS59tFYLm2KGFoCgWN4,2019-05-12
NSG,31Ua7zSTJxegjyd49ujbSA,2019-05-12
Koffee,1gWjcmBsveEYMxOZ0VRi32,2019-05-12
PRETTYMUCH,5Y8eJDj37KhaEeqbVO7Ag1,2019-05-12
Wiley,7k9T7lZlHjRAM1bb0r9Rm3,2019-05-12
Kina,4qIVPF0s71ZYW3qzhu5GkF,2019-05-19
Aeris Roves,1O5IeYqvtwnWzlNq3Ux3jd,2019-05-26
Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,2019-05-26
Craig David,2JyWXPbkqI5ZJa3gwqVa0c,2019-06-02
Polo G,6AgTAQt8XS6jRWi4sX7w49,2019-06-02
Skepta,2p1fiYHYiXz9qi0JJyxBzN,2019-06-02
Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,2019-06-02
Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,2019-06-02
Christian Rich,7cAlvWK5rgMmJ37j7woN8l,2019-06-09
ZieZie,26XzvosH2cl8Re6KSo9m8Z,2019-06-09
Labrinth,2feDdbD5araYcm6JhFHHw7,2019-06-09
Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,2019-06-09
Little Mix,3e7awlrlDSwF3iM0WBjGMp,2019-06-16
Octavian,5zfEatKLDdRkgbw6sdLBAQ,2019-06-16
Young T & Bugsey,6M6XXCcO5gI68XpIlrUL3Z,2019-06-16
JAY1,0BKx4UjPvXVGY15u0xFbbi,2019-06-30
CLiQ,2IQIEHvL14Tj7vOKHbIMMj,2019-07-07
Dimitri Vegas & Like Mike,73jBynjsVtofjRpdpRAJGk,2019-07-07
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2019-07-14
Katy Perry,6jJ0s89eD6GaHleKKya26X,2019-07-14
Ina Wroldsen,7hssUdpvtY5oiARaUDgFZ3,2019-07-14
Freya Ridings,5pDjmC5mRl7vDJhsjVwNfk,2019-07-14
Jess Glynne,4ScCswdRlyA23odg9thgIO,2019-07-14
Beyoncé,6vWDO969PvNqNYHIOW5v0m,2019-07-21
Everyone You Know,4UAnAM35NDxEWd5WXKv7jM,2019-07-21
Stefflon Don,2ExGrw6XpbtUAJHTLtUXUD,2019-07-21
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,2019-07-21
Remedee,3cOaTgpdP001bZdGIJ05Xg,2019-07-21
Ashley O,14scxEoUN7Dcx1m4EQ7oHe,2019-07-28
Dave,6Ip8FS7vWT1uKkJSweANQK,2019-07-28
Tom Grennan,5SHxzwjek1Pipl1Yk11UHv,2019-07-28
Ambjaay,3BbPRvYQ0M9SFmhkHXozLm,2019-07-28
Leftwing : Kody,7eYXtOjJGhrM16cK2hRmnR,2019-07-28
Aitch,2PJEagPIxaBugeMjIyKVXF,2019-08-04
Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,2019-08-04
Parx,2C45tSmv4vJEa6zD0aSwtO,2019-08-04
Drake,3TVXtAsR1Inumwj472S9r4,2019-08-04
MIST,63X1WKthLQidtqxxO2sgeq,2019-08-11
AWA,0dR988NNn8lrFhXTOxyJfZ,2019-08-11
AJ Tracey,4Xi6LSfFqv26XgP9NKN26U,2019-08-11
AJ Mitchell,6dn6x1XOng3LOAnfTjUn77,2019-08-11
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,2019-08-18
Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,2019-08-18
Headie One,6UCQYrcJ6wab6gnQ89OJFh,2019-08-18
Emma Steinbakken,3GIadM69XShFZNB3gP67Td,2019-08-18
Solardo,0oO1IaDOBSeI96HbnCa5pZ,2019-08-18
Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,2019-08-18
Caroline Polachek,4Ge8xMJNwt6EEXOzVXju9a,2019-08-18
M.O,6Ur6METz02CC9zcJWDFicC,2019-08-18
Blinkie,0nJcDqY6ox4kHB92AuRA8j,2019-05-12
Joel Corry,6DgP9otnZw5z6daOntINxp,2019-05-12
Michael Calfan,4CuipEvwcoQggmCV8jpKF9,2019-05-12
James Hype,43BxCL6t4c73BQnIJtry5v,2019-05-12
Tobtok,6pcxIOhQCNb7DX2iuEXgxL,2019-05-12
Black Saint,7JMPwFdbHhPe46HDJXKhA5,2019-05-12
Ferreck Dawn,3cnAJv9gydgm52KFIsdvO8,2019-05-12
Paige Cavell,6K3xqGQiS7BLYG6llkAF24,2019-05-12
Nathan Dawe,2gduEC76ry33RVurAvT05p,2019-05-12
LIUFO,4tvDUOqsB8evdtOM1TJhg0,2019-05-12
Matt Sharratt,6RM88syejItvZqTfTjCytz,2019-05-12
BODÉ,59YCPI4Z5xa1TfddNB8bna,2019-05-12
Pink Panda,4DBNGKCWVHaxuDNBAgTiJH,2019-05-12
Low Steppa,5OImcY3khBn9UFjzgaapob,2019-05-12
Krystal Klear,0jqr8aeeHSn5pMEVD4aTrI,2019-05-12
Elderbrook,2vf4pRsEY6LpL5tKmqWb64,2019-05-12
Joe Stone,4kwEd1P9j15ZqUVP5zK7Pv,2019-05-12
